,Q,PS,TS
2005-09-11,39.6,6.5,6.1
2005-09-12,38.0,3.9,6.6
2005-09-13,36.64,0.0,8.9
2005-09-14,34.5,0.1,10.1
2005-09-15,33.0,0.0,10.5
2005-09-16,32.56,0.1,10.5
2005-09-17,31.1,2.7,6.2
2005-09-18,29.8,0.1,5.1
2005-09-19,28.47,1.1,6.0
2005-09-20,28.1,0.0,5.7
2005-09-21,27.4,0.4,6.0
2005-09-22,26.76,0.0,7.8
2005-09-23,26.0,0.0,8.1
2005-09-24,25.6,0.0,8.3
2005-09-25,24.9,6.7,7.1
2005-09-26,25.2,0.0,8.3
2005-09-27,24.3,0.0,9.0
2005-09-28,24.05,0.0,9.6
2005-09-29,23.5,0.0,6.2
2005-09-30,24.1,0.0,4.5
2005-10-01,24.21,1.1,6.2
2005-10-02,23.0,5.5,2.8
2005-10-03,22.7,8.7,2.1
2005-10-04,22.83,0.3,3.7
2005-10-05,22.3,5.5,3.4
2005-10-06,22.4,5.5,5.2
2005-10-07,23.95,0.6,5.2
2005-10-08,23.0,0.0,4.7
2005-10-09,21.3,0.0,7.5
2005-10-10,21.58,0.0,7.0
2005-10-11,22.1,0.1,6.0
2005-10-12,21.6,0.1,5.0
2005-10-13,21.65,0.8,6.5
2005-10-14,21.8,0.0,8.2
2005-10-15,21.6,0.0,9.4
2005-10-16,20.7,0.0,7.9
2005-10-17,21.8,0.0,6.5
2005-10-18,22.3,33.3,6.9
2005-10-19,61.13,9.5,3.4
2005-10-20,50.6,0.1,6.3
2005-10-21,38.3,3.2,3.6
2005-10-22,36.49,3.2,5.8
2005-10-23,42.2,13.6,4.0
2005-10-24,42.8,0.0,4.9
2005-10-25,37.23,0.0,4.0
2005-10-26,34.1,0.0,6.1
2005-10-27,32.4,0.0,5.8
2005-10-28,30.85,0.0,6.1
2005-10-29,29.5,0.0,5.6
2005-10-30,27.2,0.0,6.9
2005-10-31,27.69,19.3,5.8
2005-11-01,33.0,0.1,5.1
2005-11-02,30.6,0.6,3.3
2005-11-03,28.98,0.0,4.3
2005-11-04,28.7,19.0,4.8
2005-11-05,34.2,0.3,1.9
2005-11-06,29.74,0.0,1.6
2005-11-07,29.6,0.0,2.5
2005-11-08,28.8,0.0,4.1
2005-11-09,27.5,0.0,3.6
2005-11-10,26.5,0.0,1.9
2005-11-11,26.3,0.0,0.8
2005-11-12,26.02,9.2,-1.2
2005-11-13,25.4,0.0,3.1
2005-11-14,24.9,0.3,5.3
2005-11-15,24.76,0.1,3.2
2005-11-16,24.9,0.0,0.2
2005-11-17,24.1,0.0,-2.7
2005-11-18,22.7,0.0,-4.6
2005-11-19,21.8,0.0,-5.2
2005-11-20,19.8,0.0,-4.7
2005-11-21,20.22,0.0,-4.5
2005-11-22,20.5,0.0,-4.3
2005-11-23,19.7,0.0,-7.2
2005-11-24,18.54,1.2,-10.1
2005-11-25,19.3,1.7,-11.2
2005-11-26,19.8,0.0,-8.3
2005-11-27,18.03,0.1,-10.1
2005-11-28,18.0,0.1,-9.9
2005-11-29,17.8,5.1,-6.4
2005-11-30,18.41,1.2,-7.0
2005-12-01,18.3,0.1,-7.8
2005-12-02,18.5,36.8,-9.2
2005-12-03,19.15,1.9,-5.7
2005-12-04,17.8,5.2,-5.6
2005-12-05,18.4,0.8,-4.4
2005-12-06,18.49,0.2,-7.6
2005-12-07,18.0,0.2,-8.5
2005-12-08,17.5,4.5,-11.5
2005-12-09,17.67,0.0,-7.3
2005-12-10,17.5,0.0,-6.8
2005-12-11,16.5,0.8,-5.8
2005-12-12,17.14,4.4,-3.3
2005-12-13,17.6,0.3,-5.2
2005-12-14,17.4,0.0,-6.7
2005-12-15,17.13,0.0,-9.1
2005-12-16,17.4,0.1,-7.9
2005-12-17,17.4,0.0,-5.4
2005-12-18,15.91,0.3,-10.4
2005-12-19,15.4,0.0,-10.0
2005-12-20,16.6,0.0,-9.2
2005-12-21,16.05,0.0,-8.2
2005-12-22,16.0,0.0,-8.6
2005-12-23,16.3,0.0,-5.0
2005-12-24,16.76,0.0,-6.2
2005-12-25,15.8,0.0,-8.1
2005-12-26,15.4,0.0,-10.2
2005-12-27,15.66,0.0,-12.9
2005-12-28,15.3,0.0,-15.9
2005-12-29,16.3,0.0,-15.2
2005-12-30,16.15,11.0,-14.7
2005-12-31,17.1,15.0,-8.2
2006-01-01,16.1,1.2,-5.3
2006-01-02,14.79,0.1,-7.2
2006-01-03,15.3,0.0,-9.0
2006-01-04,14.9,0.0,-9.2
2006-01-05,14.92,0.0,-8.6
2006-01-06,14.8,0.0,-5.7
2006-01-07,15.0,0.0,-3.8
2006-01-08,14.28,0.0,-5.4
2006-01-09,14.0,0.0,-7.6
2006-01-10,14.4,0.0,-6.1
2006-01-11,14.21,0.0,-8.6
2006-01-12,14.4,0.0,-10.0
2006-01-13,14.4,0.0,-4.3
2006-01-14,14.16,0.0,-6.4
2006-01-15,13.6,0.0,-7.9
2006-01-16,13.4,5.0,-9.3
2006-01-17,14.5,5.5,-7.8
2006-01-18,14.2,0.0,-5.0
2006-01-19,13.9,0.0,-5.2
2006-01-20,13.98,0.0,-4.7
2006-01-21,14.2,0.0,-5.0
2006-01-22,13.6,0.0,-7.2
2006-01-23,13.25,0.0,-8.9
2006-01-24,13.7,0.0,-9.2
2006-01-25,13.5,0.0,-9.3
2006-01-26,13.44,2.1,-11.8
2006-01-27,13.8,3.3,-9.4
2006-01-28,14.0,2.6,-4.2
2006-01-29,13.92,0.3,0.8
2006-01-30,13.9,2.5,1.7
2006-01-31,14.7,0.0,4.2
2006-02-01,14.57,0.0,2.1
2006-02-02,14.4,0.0,0.2
2006-02-03,14.3,0.0,-2.5
2006-02-04,14.34,0.0,-4.8
2006-02-05,13.5,0.0,-7.3
2006-02-06,13.3,0.0,-8.7
2006-02-07,13.8,0.0,-8.4
2006-02-08,13.8,0.0,-6.3
2006-02-09,13.7,0.0,-6.5
2006-02-10,13.5,0.0,-8.0
2006-02-11,13.6,0.0,-8.1
2006-02-12,13.1,0.0,-6.0
2006-02-13,13.01,0.0,-6.7
2006-02-14,13.6,0.0,-5.0
2006-02-15,13.5,12.5,-5.2
2006-02-16,15.44,14.1,-2.8
2006-02-17,15.1,9.8,-4.5
2006-02-18,15.3,8.3,-3.4
2006-02-19,14.7,25.3,-6.3
2006-02-20,15.2,2.4,-3.5
2006-02-21,14.9,0.1,-4.7
2006-02-22,14.74,0.0,-3.2
2006-02-23,14.4,0.0,-3.8
2006-02-24,14.5,2.4,-3.2
2006-02-25,14.44,0.0,-4.2
2006-02-26,13.6,0.0,-3.8
2006-02-27,13.1,0.0,-5.4
2006-02-28,13.84,0.3,-9.1
2006-03-01,14.0,0.0,-8.8
2006-03-02,13.4,12.5,-9.6
2006-03-03,14.45,34.1,-7.2
2006-03-04,18.2,36.0,-5.2
2006-03-05,19.7,1.5,-3.8
2006-03-06,16.34,0.0,-6.7
2006-03-07,15.6,3.8,-6.7
2006-03-08,15.5,7.7,-5.3
2006-03-09,16.61,2.5,2.1
2006-03-10,16.6,8.5,-3.6
2006-03-11,15.9,0.6,-4.8
2006-03-12,14.61,0.1,-7.3
2006-03-13,14.0,0.0,-8.2
2006-03-14,14.8,0.0,-3.8
2006-03-15,14.97,0.0,-2.5
2006-03-16,15.3,0.0,-1.8
2006-03-17,15.3,0.0,-1.3
2006-03-18,15.42,1.8,-2.5
2006-03-19,14.6,0.2,0.0
2006-03-20,15.0,1.5,-0.1
2006-03-21,16.42,6.1,-1.0
2006-03-22,16.4,0.6,1.4
2006-03-23,17.6,5.1,1.0
2006-03-24,19.43,12.9,-1.6
2006-03-25,21.3,0.0,3.5
2006-03-26,22.0,0.0,5.0
2006-03-27,25.15,6.8,5.3
2006-03-28,30.0,8.0,1.2
2006-03-29,28.9,1.1,0.0
2006-03-30,25.65,16.6,0.3
2006-03-31,35.6,0.7,5.1
2006-04-01,39.6,22.2,-1.0
2006-04-02,35.39,1.3,1.7
2006-04-03,35.0,0.0,1.5
2006-04-04,34.6,0.6,1.5
2006-04-05,35.06,5.6,1.0
2006-04-06,33.8,0.0,0.5
2006-04-07,35.0,0.0,1.2
2006-04-08,36.46,0.1,1.7
2006-04-09,36.3,3.6,2.6
2006-04-10,38.7,15.9,-3.3
2006-04-11,37.08,0.0,-3.2
2006-04-12,34.6,0.0,-1.2
2006-04-13,33.8,0.0,-0.2
2006-04-14,35.72,0.0,5.0
2006-04-15,40.5,7.5,1.3
2006-04-16,38.5,0.4,3.4
2006-04-17,44.86,0.1,5.5
2006-04-18,50.8,0.0,3.9
2006-04-19,52.5,0.1,3.7
2006-04-20,55.6,0.7,4.9
2006-04-21,58.4,0.0,6.3
2006-04-22,59.6,0.0,5.5
2006-04-23,66.08,0.0,6.6
2006-04-24,77.9,13.2,8.1
2006-04-25,83.1,3.8,6.1
2006-04-26,79.06,1.8,6.4
2006-04-27,79.3,2.6,4.7
2006-04-28,77.1,3.3,4.0
2006-04-29,79.59,0.0,3.4
2006-04-30,80.0,0.0,0.9
2006-05-01,74.3,0.0,2.9
2006-05-02,71.06,0.0,5.6
2006-05-03,76.9,0.0,7.9
2006-05-04,84.0,0.0,9.9
2006-05-05,91.14,2.9,7.9
2006-05-06,95.7,10.9,5.5
2006-05-07,97.8,9.3,5.6
2006-05-08,102.44,27.9,1.1
2006-05-09,96.4,0.5,1.6
2006-05-10,83.1,16.4,-2.3
2006-05-11,72.99,0.0,4.1
2006-05-12,70.5,0.4,5.1
2006-05-13,75.8,6.6,7.1
2006-05-14,88.75,0.0,6.3
2006-05-15,94.5,0.0,8.9
2006-05-16,101.7,7.6,7.6
2006-05-17,123.5,1.9,10.6
2006-05-18,155.0,12.8,10.0
2006-05-19,201.0,0.0,7.6
2006-05-20,145.79,4.8,4.5
2006-05-21,116.6,0.0,7.8
2006-05-22,113.5,3.4,9.6
2006-05-23,117.97,0.0,6.3
2006-05-24,107.0,0.0,5.0
2006-05-25,103.9,0.0,5.5
2006-05-26,106.43,0.0,9.0
2006-05-27,120.3,0.0,10.1
2006-05-28,126.2,0.0,10.6
2006-05-29,126.91,0.6,8.8
2006-05-30,111.6,0.0,2.1
2006-05-31,90.3,1.4,-1.0
2006-06-01,78.44,0.0,1.5
2006-06-02,71.3,0.0,2.5
2006-06-03,64.0,0.0,2.5
2006-06-04,62.02,0.0,5.0
2006-06-05,66.9,0.4,8.0
2006-06-06,68.0,0.0,6.8
2006-06-07,71.67,0.0,7.1
2006-06-08,74.6,1.1,9.3
2006-06-09,77.4,0.0,8.8
2006-06-10,80.76,0.0,9.8
2006-06-11,84.0,1.9,11.5
2006-06-12,85.5,0.0,12.2
2006-06-13,85.35,3.5,11.8
2006-06-14,87.6,0.0,13.0
2006-06-15,88.5,0.2,13.8
2006-06-16,86.52,5.3,12.6
2006-06-17,87.0,11.7,10.4
2006-06-18,87.7,2.0,13.8
2006-06-19,86.86,0.0,15.6
2006-06-20,87.6,0.0,15.1
2006-06-21,83.8,0.5,13.1
2006-06-22,77.62,0.0,13.3
2006-06-23,71.3,0.0,14.2
2006-06-24,72.5,8.2,16.4
2006-06-25,71.96,1.9,15.5
2006-06-26,67.8,0.0,14.9
2006-06-27,65.5,0.3,16.5
2006-06-28,65.81,4.9,16.8
2006-06-29,66.1,0.0,15.5
2006-06-30,62.9,0.0,14.8
2006-07-01,60.34,0.5,16.6
2006-07-02,58.0,0.1,16.8
2006-07-03,58.5,8.2,15.8
2006-07-04,57.3,1.0,15.2
2006-07-05,56.1,10.2,15.6
2006-07-06,57.5,14.2,11.5
2006-07-07,55.1,0.0,10.4
2006-07-08,49.7,3.3,12.1
2006-07-09,48.0,0.0,12.6
2006-07-10,46.31,0.0,16.2
2006-07-11,47.7,0.6,16.9
2006-07-12,46.8,4.7,17.0
2006-07-13,48.38,2.0,14.2
2006-07-14,45.0,1.6,15.1
2006-07-15,43.0,0.4,14.1
2006-07-16,42.67,13.6,16.1
2006-07-17,48.2,5.0,14.7
2006-07-18,49.2,1.1,13.7
2006-07-19,46.58,0.2,14.8
2006-07-20,43.8,0.1,17.0
2006-07-21,42.9,0.8,17.6
2006-07-22,41.55,0.9,17.5
2006-07-23,39.1,1.0,17.2
2006-07-24,39.9,13.2,18.1
2006-07-25,43.49,11.6,17.6
2006-07-26,46.3,5.0,17.1
2006-07-27,42.5,4.3,17.1
2006-07-28,42.83,3.7,11.1
2006-07-29,39.1,0.0,13.8
2006-07-30,37.4,0.0,16.1
2006-07-31,37.26,2.7,15.8
2006-08-01,38.2,0.0,15.0
2006-08-02,36.6,2.0,11.5
2006-08-03,37.25,1.9,8.1
2006-08-04,32.4,0.3,7.9
2006-08-05,32.1,3.5,9.0
2006-08-06,30.47,0.3,8.9
2006-08-07,30.4,0.0,10.2
2006-08-08,31.5,2.3,12.2
2006-08-09,30.02,0.0,11.1
2006-08-10,30.1,0.0,10.2
2006-08-11,29.7,1.0,8.4
2006-08-12,28.32,0.6,7.2
2006-08-13,25.3,0.0,5.4
2006-08-14,25.1,0.0,6.4
2006-08-15,24.75,30.9,7.7
2006-08-16,40.5,1.2,11.4
2006-08-17,34.8,15.5,11.8
2006-08-18,49.86,27.6,11.3
2006-08-19,48.2,0.1,11.2
2006-08-20,39.7,0.0,11.8
2006-08-21,36.29,0.0,9.9
2006-08-22,33.5,0.0,10.3
2006-08-23,32.9,0.0,11.4
2006-08-24,32.37,0.1,11.3
2006-08-25,30.3,0.3,8.0
2006-08-26,28.5,0.1,8.6
2006-08-27,27.77,0.0,8.3
2006-08-28,28.1,3.9,7.3
2006-08-29,31.5,17.2,8.4
2006-08-30,49.01,0.0,6.0
2006-08-31,33.4,0.0,7.3
2006-09-01,31.2,0.0,9.9
2006-09-02,29.16,0.0,11.6
2006-09-03,28.6,0.0,14.5
2006-09-04,30.9,0.0,15.8
2006-09-05,31.59,0.0,16.9
2006-09-06,31.3,0.0,17.2
2006-09-07,30.4,0.0,14.2
2006-09-08,29.5,6.0,14.8
2006-09-09,27.4,0.0,13.8
2006-09-10,26.6,1.4,14.4
2006-09-11,27.54,1.9,12.6
2006-09-12,27.2,1.3,12.1
2006-09-13,26.5,9.3,13.0
2006-09-14,32.5,18.0,8.2
2006-09-15,45.9,17.5,7.1
2006-09-16,55.9,3.0,8.4
2006-09-17,44.36,0.5,8.4
2006-09-18,40.2,0.0,8.5
2006-09-19,36.1,0.0,8.1
2006-09-20,33.63,0.0,9.5
2006-09-21,32.1,0.0,11.8
2006-09-22,30.4,0.0,11.6
2006-09-23,30.04,2.8,12.8
2006-09-24,36.3,57.6,6.8
2006-09-25,97.5,29.3,2.9
2006-09-26,78.06,0.0,7.1
2006-09-27,63.2,0.0,7.6
2006-09-28,56.5,0.0,8.6
2006-09-29,51.97,0.0,8.1
2006-09-30,48.2,20.7,7.9
2006-10-01,78.9,0.3,9.2
2006-10-02,62.44,0.0,10.8
2006-10-03,69.0,12.7,8.7
2006-10-04,70.7,0.1,3.8
2006-10-05,55.93,0.0,2.7
2006-10-06,50.3,6.9,4.8
2006-10-07,47.9,0.0,5.1
2006-10-08,42.69,0.0,5.1
2006-10-09,41.7,0.0,6.6
2006-10-10,39.5,0.0,8.0
2006-10-11,38.09,0.0,6.9
2006-10-12,35.6,0.0,6.7
2006-10-13,35.1,0.0,5.8
2006-10-14,33.97,0.3,8.0
2006-10-15,31.5,0.0,7.9
2006-10-16,31.7,0.0,6.7
2006-10-17,31.18,0.0,4.7
2006-10-18,30.6,9.7,3.6
2006-10-19,32.0,12.3,3.0
2006-10-20,34.68,9.6,4.8
2006-10-21,35.9,0.0,5.5
2006-10-22,32.6,4.7,6.0
2006-10-23,65.96,57.6,8.1
2006-10-24,203.8,0.0,6.1
2006-10-25,94.9,0.0,6.6
2006-10-26,70.27,0.0,11.6
2006-10-27,59.8,0.0,9.2
2006-10-28,54.5,0.0,8.8
2006-10-29,49.06,0.0,6.4
2006-10-30,49.4,0.0,6.8
2006-10-31,46.0,0.5,5.6
2006-11-01,44.9,0.0,2.4
2006-11-02,42.4,0.0,-2.0
2006-11-03,39.8,0.0,-4.1
2006-11-04,38.15,0.0,-2.6
2006-11-05,35.5,0.0,-2.7
2006-11-06,35.8,0.0,0.4
2006-11-07,35.15,0.0,1.4
2006-11-08,33.5,0.0,1.0
2006-11-09,34.4,0.0,2.9
2006-11-10,31.9,0.0,0.2
2006-11-11,32.0,0.2,-1.4
2006-11-12,30.2,0.0,0.9
2006-11-13,30.15,0.0,-1.0
2006-11-14,30.4,0.0,1.9
2006-11-15,30.2,0.0,2.8
2006-11-16,28.97,3.1,3.6
2006-11-17,30.0,24.1,0.9
2006-11-18,32.8,0.1,2.1
2006-11-19,29.19,4.5,0.5
2006-11-20,29.6,1.0,-1.9
2006-11-21,29.8,13.5,-4.3
2006-11-22,29.91,0.2,-3.4
2006-11-23,28.9,0.1,-3.2
2006-11-24,28.6,0.0,-0.1
2006-11-25,28.38,0.0,3.9
2006-11-26,27.2,0.0,4.3
2006-11-27,27.4,0.0,4.3
2006-11-28,27.33,0.0,2.1
2006-11-29,27.1,0.0,1.0
2006-11-30,27.0,0.0,1.0
2006-12-01,26.34,0.0,-0.3
2006-12-02,25.8,5.2,-2.2
2006-12-03,26.0,4.9,-0.5
2006-12-04,26.59,2.9,2.0
2006-12-05,27.0,12.4,2.1
2006-12-06,40.0,42.5,0.2
2006-12-07,42.5,0.2,-1.6
2006-12-08,39.4,39.2,-2.0
2006-12-09,41.5,0.5,-3.9
2006-12-10,34.22,0.2,-4.8
2006-12-11,32.0,0.0,-6.2
2006-12-12,31.6,0.0,-4.4
2006-12-13,31.17,0.0,-3.9
2006-12-14,30.3,0.0,1.0
2006-12-15,29.6,0.0,-0.6
2006-12-16,29.13,0.3,-1.3
2006-12-17,27.7,0.0,-3.3
2006-12-18,27.8,0.0,-5.0
2006-12-19,27.56,0.0,-4.3
2006-12-20,26.8,0.0,-0.7
2006-12-21,25.9,0.0,-1.9
2006-12-22,25.25,0.0,-1.0
2006-12-23,24.8,0.0,1.6
2006-12-24,23.5,0.0,1.4
2006-12-25,23.69,0.0,1.9
2006-12-26,24.2,0.0,0.4
2006-12-27,23.4,0.0,-1.2
2006-12-28,22.95,0.0,-2.9
2006-12-29,22.6,0.0,-2.9
2006-12-30,22.4,0.2,-5.7
2006-12-31,21.62,1.1,-1.0
2007-01-01,21.9,19.2,-2.1
2007-01-02,23.1,9.3,-4.6
2007-01-03,21.68,0.4,-5.7
2007-01-04,21.9,1.6,-3.7
2007-01-05,21.8,0.0,-5.0
2007-01-06,21.5,0.0,-3.4
2007-01-07,20.5,0.4,-2.5
2007-01-08,21.1,1.6,-3.2
2007-01-09,21.37,0.0,0.0
2007-01-10,21.7,0.0,0.3
2007-01-11,22.0,0.3,-1.1
2007-01-12,21.43,0.0,0.2
2007-01-13,21.2,0.0,1.5
2007-01-14,20.5,0.0,-1.0
2007-01-15,20.72,0.0,0.5
2007-01-16,21.4,0.0,-3.9
2007-01-17,21.1,0.0,-0.4
2007-01-18,20.97,4.4,-2.1
2007-01-19,21.4,0.0,4.4
2007-01-20,21.2,0.0,1.6
2007-01-21,20.48,0.0,-1.5
2007-01-22,20.5,3.5,-4.8
2007-01-23,22.2,14.4,-4.5
2007-01-24,21.28,0.5,-9.6
2007-01-25,20.3,0.0,-8.9
2007-01-26,19.5,0.0,-9.1
2007-01-27,18.91,0.0,-10.7
2007-01-28,19.2,0.0,-6.6
2007-01-29,19.1,0.0,-4.9
2007-01-30,19.36,0.0,-1.6
2007-01-31,19.4,0.0,-4.0
2007-02-01,19.1,0.0,-4.7
2007-02-02,19.17,0.0,-1.8
2007-02-03,18.6,0.0,-0.8
2007-02-04,18.5,0.0,0.3
2007-02-05,17.99,0.0,-2.0
2007-02-06,19.0,0.1,-4.2
2007-02-07,18.3,6.7,-4.9
2007-02-08,19.63,8.9,-6.2
2007-02-09,19.3,0.0,-2.3
2007-02-10,19.0,0.4,-6.6
2007-02-11,17.99,11.8,-4.2
2007-02-12,20.3,20.2,-3.6
2007-02-13,20.6,0.7,-1.9
2007-02-14,19.95,9.7,-3.9
2007-02-15,21.2,0.0,1.1
2007-02-16,20.3,0.1,3.4
2007-02-17,20.48,0.1,0.4
2007-02-18,19.9,0.4,-2.6
2007-02-19,19.7,0.0,-1.1
2007-02-20,19.03,0.0,1.0
2007-02-21,18.0,0.2,-2.4
2007-02-22,19.2,0.0,-0.7
2007-02-23,19.37,0.0,-1.0
2007-02-24,19.6,6.6,-2.0
2007-02-25,19.8,17.0,-3.3
2007-02-26,19.26,0.7,-2.4
2007-02-27,19.7,0.8,-2.8
2007-02-28,20.1,1.9,-0.3
2007-03-01,20.13,34.2,-3.8
2007-03-02,25.2,10.2,1.8
2007-03-03,25.5,3.0,1.3
2007-03-04,25.26,0.0,3.1
2007-03-05,25.3,0.4,0.4
2007-03-06,25.4,5.1,-0.4
2007-03-07,26.59,0.7,-0.5
2007-03-08,25.9,0.0,0.0
2007-03-09,25.2,0.2,-1.3
2007-03-10,24.53,0.0,-0.5
2007-03-11,23.2,0.0,-2.9
2007-03-12,26.5,0.0,1.3
2007-03-13,24.97,0.0,4.2
2007-03-14,25.3,0.0,5.3
2007-03-15,25.7,0.0,5.3
2007-03-16,25.55,0.0,4.4
2007-03-17,27.3,0.0,2.0
2007-03-18,26.9,3.0,1.2
2007-03-19,29.13,2.0,-4.8
2007-03-20,27.9,0.0,-6.0
2007-03-21,26.8,0.0,-5.2
2007-03-22,25.23,0.0,-6.5
2007-03-23,25.3,0.0,-5.5
2007-03-24,24.8,0.5,-5.0
2007-03-25,23.43,10.7,-3.7
2007-03-26,23.8,3.2,-0.7
2007-03-27,23.4,0.0,-1.8
2007-03-28,23.72,0.0,1.0
2007-03-29,23.5,0.0,0.0
2007-03-30,23.3,6.0,-1.9
2007-03-31,22.95,0.5,-3.2
2007-04-01,21.3,0.8,-0.4
2007-04-02,20.9,0.2,5.1
2007-04-03,22.52,0.3,4.3
2007-04-04,22.6,5.8,-0.1
2007-04-05,22.4,0.1,3.1
2007-04-06,23.86,0.0,3.0
2007-04-07,23.9,0.0,4.2
2007-04-08,24.9,0.2,4.3
2007-04-09,27.2,0.0,3.6
2007-04-10,29.9,0.0,5.3
2007-04-11,31.9,0.0,4.4
2007-04-12,33.38,0.4,8.5
2007-04-13,35.9,1.7,7.6
2007-04-14,37.1,0.9,9.3
2007-04-15,37.0,0.0,8.6
2007-04-16,42.8,0.0,7.7
2007-04-17,49.0,0.0,9.1
2007-04-18,56.29,0.0,10.0
2007-04-19,62.3,3.8,7.4
2007-04-20,69.1,1.4,7.9
2007-04-21,71.05,0.6,8.2
2007-04-22,69.5,0.7,8.4
2007-04-23,73.3,0.0,8.8
2007-04-24,78.1,0.0,11.1
2007-04-25,84.8,7.9,10.5
2007-04-26,87.0,0.0,8.1
2007-04-27,84.79,0.0,7.1
2007-04-28,76.7,0.0,6.5
2007-04-29,70.6,0.0,6.7
2007-04-30,70.33,0.6,6.0
2007-05-01,65.3,13.8,5.0
2007-05-02,64.7,2.0,2.1
2007-05-03,59.4,3.8,3.6
2007-05-04,56.2,15.6,3.6
2007-05-05,54.5,0.2,3.0
2007-05-06,50.63,0.2,4.8
2007-05-07,50.3,0.0,6.0
2007-05-08,52.3,0.1,7.2
2007-05-09,59.84,0.0,7.8
2007-05-10,66.2,0.6,8.8
2007-05-11,69.0,0.5,9.2
2007-05-12,72.86,0.0,9.2
2007-05-13,75.8,1.9,9.7
2007-05-14,80.3,16.1,4.5
2007-05-15,84.76,0.0,1.9
2007-05-16,72.9,0.9,1.5
2007-05-17,64.6,0.7,5.4
2007-05-18,69.2,0.0,9.1
2007-05-19,81.3,0.7,10.1
2007-05-20,86.6,0.1,9.9
2007-05-21,86.8,0.0,11.9
2007-05-22,86.7,1.9,13.4
2007-05-23,90.9,4.3,15.1
2007-05-24,93.45,1.7,13.8
2007-05-25,92.7,2.5,13.8
2007-05-26,96.4,14.3,8.8
2007-05-27,95.26,13.4,5.6
2007-05-28,93.0,0.8,0.6
2007-05-29,79.0,0.0,1.3
2007-05-30,68.3,0.0,3.5
2007-05-31,65.7,32.4,5.0
2007-06-01,78.1,5.4,3.5
2007-06-02,71.53,5.1,5.3
2007-06-03,68.8,0.1,8.2
2007-06-04,65.5,0.1,9.6
2007-06-05,67.82,10.9,9.6
2007-06-06,78.7,10.0,10.0
2007-06-07,91.8,2.4,8.9
2007-06-08,89.27,2.8,11.0
2007-06-09,91.6,4.3,12.6
2007-06-10,91.0,7.9,12.8
2007-06-11,94.98,1.0,11.4
2007-06-12,87.2,3.5,10.6
2007-06-13,83.7,1.1,12.1
2007-06-14,80.89,4.6,11.2
2007-06-15,95.8,25.9,9.2
2007-06-16,93.4,0.0,8.4
2007-06-17,80.34,6.2,9.6
2007-06-18,90.6,11.8,9.4
2007-06-19,84.6,0.1,14.3
2007-06-20,85.41,0.1,15.1
2007-06-21,82.2,0.6,14.8
2007-06-22,74.8,0.1,11.4
2007-06-23,66.44,0.0,9.8
2007-06-24,62.3,0.4,11.8
2007-06-25,61.4,9.2,12.9
2007-06-26,66.21,0.4,7.0
2007-06-27,59.0,0.0,6.1
2007-06-28,54.1,0.0,7.5
2007-06-29,52.17,0.0,9.9
2007-06-30,50.6,0.0,12.6
2007-07-01,49.1,17.6,14.0
2007-07-02,61.51,1.9,10.2
2007-07-03,53.9,3.6,8.9
2007-07-04,55.8,1.6,6.2
2007-07-05,48.35,0.0,5.6
2007-07-06,45.6,0.0,9.5
2007-07-07,46.0,0.1,12.8
2007-07-08,44.86,18.8,14.0
2007-07-09,54.0,6.2,6.7
2007-07-10,49.2,0.0,4.0
2007-07-11,46.03,0.0,5.7
2007-07-12,43.5,0.0,8.6
2007-07-13,43.1,0.0,12.6
2007-07-14,43.48,0.0,14.1
2007-07-15,42.9,0.0,14.4
2007-07-16,43.2,0.0,15.4
2007-07-17,43.24,0.0,16.6
2007-07-18,43.1,0.0,16.4
2007-07-19,42.9,0.0,17.5
2007-07-20,41.76,0.0,17.1
2007-07-21,40.4,8.5,15.7
2007-07-22,41.0,0.0,12.7
2007-07-23,38.83,13.3,12.1
2007-07-24,42.0,0.0,10.6
2007-07-25,39.9,0.0,12.6
2007-07-26,38.49,0.0,15.6
2007-07-27,38.9,0.0,15.1
2007-07-28,38.8,0.0,14.9
2007-07-29,37.17,0.0,14.1
2007-07-30,37.5,0.0,12.3
2007-07-31,36.5,0.0,11.7
2007-08-01,35.97,0.0,13.8
2007-08-02,37.4,19.4,11.6
2007-08-03,37.5,0.0,11.8
2007-08-04,35.33,0.0,12.9
2007-08-05,34.7,0.0,15.5
2007-08-06,35.8,2.0,14.8
2007-08-07,36.82,9.8,13.4
2007-08-08,37.4,9.0,6.4
2007-08-09,35.4,3.3,5.5
2007-08-10,33.64,0.0,7.0
2007-08-11,33.3,0.0,10.7
2007-08-12,32.4,0.0,12.8
2007-08-13,33.1,1.3,13.6
2007-08-14,32.0,0.0,13.2
2007-08-15,32.2,0.4,17.2
2007-08-16,33.76,0.7,14.3
2007-08-17,31.6,0.0,9.8
2007-08-18,30.9,0.0,11.2
2007-08-19,29.14,0.1,11.7
2007-08-20,28.6,6.5,8.7
2007-08-21,29.1,2.8,5.3
2007-08-22,28.0,4.1,5.1
2007-08-23,28.2,0.0,7.8
2007-08-24,27.0,0.0,10.3
2007-08-25,27.38,0.0,14.6
2007-08-26,28.6,0.0,17.6
2007-08-27,30.4,0.0,18.3
2007-08-28,32.12,6.0,18.3
2007-08-29,35.4,11.7,10.3
2007-08-30,35.9,6.2,11.4
2007-08-31,32.76,0.0,9.4
2007-09-01,30.6,0.0,9.2
2007-09-02,28.5,0.0,10.5
2007-09-03,29.27,0.0,10.3
2007-09-04,28.0,0.0,7.3
